COUNTRY,MAP COORDINATES,NAME,WEB PAGE,EMAIL,EMAIL 2,EMAIL 3,EMAIL 4,EMAIL 5,EMAIL 6,EMAIL 7,EMAIL 8,EMAIL 9,EMAIL 10,EMAIL 11,EMAIL 12,EMAIL 13,EMAIL 14,EMAIL 15
UK +44 ,"54.893992186879984, -1.3694424356033565",Feline Friends Limited,https://www.felinefriendscharity.co.uk/,felinefriendscharity@gmail.com,,,,,,,,,,,,,,
UK +44 ,,Cat Squad South East,https://catsquad.org/,CATSQUADESSEX@ICLOUD.COM,,,,,,,,,,,,,,
UK +44 ,"50.850164870883226, -1.1128089920177138",Portsmouth Cats Lost Found & Rehomed,http://www.portsmouthcatslostfoundandrehomed.co.uk/,portsmouthcats@hotmail.com,,,,,,,,,,,,,,
UK +44 ,"53.72358121493055, -2.684419583705261",A Purrfect Friend,https://purrfectfriendcatrescue.org/,apurrfectfriend@gmail.com,,,,,,,,,,,,,,
UK +44 ,"50.93703338280332, -1.2941803161405745",Hampshire Spirit Horse Rescue,https://www.hampshirespirithorserescue.co.uk/,hampshirespirithorserescue@outlook.com,,,,,,,,,,,,,,
UK +44 ,,Ceredigion Cat Rescue,,ceredigioncatrescue@gmail.com,,,,,,,,,,,,,,
UK +44 ,"51.900459140889275, 0.9609245344160513",The Colchester and District Cat Rescue and Homing Society,https://www.colchestercatrescue.org.uk/,mail@colchestercatrescue.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.973112933951604, -0.5210338266212471",Stray Cat Rescue,https://www.straycatrescue.org.uk/,enquiries@straycatrescue.org.uk,,,,,,,,,,,,,,
UK +44 ,"50.71789814293343, -1.3049047269707112",Feline Welfare,https://www.felinewelfareiow.co.uk/,felinewelfareiow@hotmail.co.uk,,,,,,,,,,,,,,
UK +44 ,"51.68597903035773, -0.6049451855962423",The Marjorie Nash Cat Rescue,https://www.marjorienashcatrescue.org.uk/,info@marjorienashcatrescue.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.9313389061823, 1.2386245030827117",The Siamese Cat Welfare Trust,https://www.siameserescue.org.uk/,sccwt@siameserescue.org.uk,,,,,,,,,,,,,,
UK +44 ,,Moulton Chapel Cat Shelter,https://www.moultonchaplecatshelter.org/,ray.digby@talktalk.net,,,,,,,,,,,,,,
UK +44 ,,Costa Blanca Feral Cat Trust,https://www.paulinefirks.co.uk/,emma.reid21@btinternet.com,,,,,,,,,,,,,,
UK +44 ,"51.8572909701648, 1.1679249408827523",Crescent Cat Rescue,https://crescentcatrescue.org/,crescentcatrescue@gmail.com,,,,,,,,,,,,,,
UK +44 ,"51.16818294640968, -1.7732544597520357",Cat Watch Rescue Shelter,https://www.cwwrescue.org/,info@cwwrescue.org,,,,,,,,,,,,,,
UK +44 ,"51.463495978084154, 0.3690855390252836",Bow Lodge Cat Rescue,https://www.bowlodgecatrescue.com/,bowlodge@gmail.com,,,,,,,,,,,,,,
UK +44 ,"53.166568545595524, -1.1793099043150281",Mansfield Cat Rescue,https://mansfieldcatrescue.co.uk/,admin@mansfieldcatrescue.co.uk,,,,,,,,,,,,,,
UK +44 ,"53.41434533880779, -1.501594238206313",Cat-ching,https://cat-ching.com/,cat-ching@hotmail.com,,,,,,,,,,,,,,
UK +44 ,"54.37788892643072, -2.903179803026854",Italian Greyhound Rescue,https://www.italiangreyhoundrescuecharity.org.uk/,info@italiangreyhoundrescuecharity.org.uk,,,,,,,,,,,,,,
UK +44 ,"52.60747321647437, 0.22215198530581948",Cat Welfare Fund (wisbech),https://www.catwelfarewisbech.co.uk/,catwelfarewisbech@gmail.com,,,,,,,,,,,,,,
UK +44 ,"50.75713471186996, -1.5557818638576797",Lymington Cat and Kitten Rescue,https://www.lymicat.org/,info@lymicat.org,,,,,,,,,,,,,,
UK +44 ,"51.52350942135422, -3.2628583234608244",Catwel (cardiff),https://www.catwel-blogspot.com/,catwelcardiff@hotmail.co.uk,,,,,,,,,,,,,,
UK +44 ,"53.32807666911702, -1.5255091138576817",Furry Friends,https://catrescue.dore/,TINKERBELL300@ICLOUD.COM,,,,,,,,,,,,,,
UK +44 ,,Liverpool Cat Welfare and Sanctuary,https://liverpoolcatwelfare.com/,liverpoolcatwelfare@hotmail.co.uk,,,,,,,,,,,,,,
UK +44 ,,Bedford and Biggleswade Cats Protection,https://www.cats.org.uk/bedford,https://www.cats.org.uk/bedford/contact-us,,,,,,,,,,,,,,
UK +44 ,,Stray Cat Rescue (Dunstable),http://www.straycatrescue.org.uk/,fundraising@straycatrescue.org.uk,enquiries@straycatrescue.org.uk,,,,,,,,,,,,,
UK +44 ,,Homeless Cat Rescue (Luton),https://www.homelesscatrescue.co.uk/,homelesscatrescue@hotmail.com,,,,,,,,,,,,,,
UK +44 ,,"TVAW, Thames Valley Animal Welfare (Wycombe)",https://www.tvaw.org.uk/,tvaw@btconnect.com,,,,,,,,,,,,,,
UK +44 ,"52.29934894429381, -0.15058066862449984","Wood Green, The Animals Charity (Godmanchester)",https://woodgreen.org.uk/,info@woodgreen.org.uk,,,,,,,,,,,,,,
UK +44 ,,Animal Helpline Dog Rescue (Wansford),http://homes4dogs.co.uk/,Homes4Dogs@outlook.com,,,,,,,,,,,,,,
UK +44 ,,Chester Cat Care,https://www.rescuereview.co.uk/rescue/chester-cat-care-417/,info@chestercatcare.com,,,,,,,,,,,,,,
UK +44 ,"53.382866141186646, -2.606080070851748",Warrington Animal Welfare,https://www.facebook.com/warringtonanimalwelfare/info/,info@warringtonanimalwelfare.org.uk,,,,,,,,,,,,,,
UK +44 ,,Paws Inn (Weaverham),http://www.pawsinncatrescue.co.uk/,pawsinn@aol.com,,,,,,,,,,,,,,
UK +44 ,,LFDR - Le Fonti Dog Rescue (Carlisle),http://www.lefontidogrescuecarlislecumbria.org/,http://www.lefontidogrescuecarlislecumbria.org/contact-us.html,lefontidogrescuecarlislecumbriauk@outlook.com,,,,,,,,,,,,,
UK +44 ,"54.36586673306279, -2.663899971375447",Animal Rescue Cumbria,https://www.animalrescuecumbria.co.uk/,https://www.animalrescuecumbria.co.uk/contact-us/,,,,,,,,,,,,,,
UK +44 ,"53.285840218052904, -1.4420649513008348",Chesterfield Animal Rescue,https://www.chesterfieldanimalrescue.org.uk/#pageFooter,https://www.chesterfieldanimalrescue.org.uk/#pageFooter,,,,,,,,,,,,,,
UK +44 ,"52.996799683514965, -1.6246013328001927",Just For Dogs,https://www.facebook.com/DogRescueDerbyshire/,adoption@justfordogsrescue.co.uk,,,,,,,,,,,,,,
UK +44 ,,Second Chance Rescue (Derby),http://www.secondchancerescuekennels.co.uk/,secondchancedogs@btinternet.com,,,,,,,,,,,,,,
UK +44 ,"53.27042612612431, -1.4338916391467031",Pet Samaritans (Chesterfield),https://www.petsamaritans.co.uk/,https://www.petsamaritans.co.uk/contact-us/,,,,,,,,,,,,,,
UK +44 ,"50.48068349758689, -3.6417408482490425",Animals in Distress Rescue Centre (Newton Abbot),https://animalsindistress.uk.com/,info@animalsindistress.uk.com,,,,,,,,,,,,,,
UK +44 ,"50.43641887886107, -3.5678636678744047",Feline Network (Paignton),http://felinenetwork.org.uk/,felinenetwork2009@gmail.com,,,,,,,,,,,,,,
UK +44 ,"50.37752106354856, -4.069329782237698",Gables Farm Dogs and Cats Home,https://www.gablesfarm.org.uk/,info@gablesfarm.org.uk,,,,,,,,,,,,,,
UK +44 ,"53.42200071486321, -2.564066924637257",Oldies Club (Plymouth),https://www.oldies.org.uk/,oldies@oldies.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.41351302555945, -2.6707241135609525",Holly Hedge Animal Sanctuary (Barrow Gurney),https://hollyhedge.org.uk/,https://hollyhedge.org.uk/contact-us/email-form/,,,,,,,,,,,,,,
UK +44 ,"51.44818819896905, -2.489013374981957",Bristol's League for Cats (Barrs Court),https://blfc.weebly.com/,Senior Co-ordinator (Karen) on 0117 9600304,,,,,,,,,,,,,,
UK +44 ,"50.637713250750394, -3.46592834089961",Just Whippets Rescue,https://www.justwhippetsrescue.co.uk/,team@justwhippetsrescue.co.uk,,,,,,,,,,,,,,
UK +44 ,"50.775806846196176, -1.9402683332208175",Waggy Tails Rescue (Wimborne),https://waggytails.org.uk/,https://waggytails.org.uk/contact/,,,,,,,,,,,,,,
UK +44 ,"54.51025709654471, -1.8571574942042997",Wetheriggs Animal Rescue & Conservation Centre (Barnard),https://www.wetheriggsanimalrescue.co.uk/,info@wetheriggsanimalrescue.co.uk,,,,,,,,,,,,,,
UK +44 ,"54.712252589241224, -1.512300390425765",Stray Aid Ltd (Coxhoe),https://strayaid.org.uk/,reception@strayaid.org.uk,,,,,,,,,,,,,,
UK +44 ,"54.75570254010715, -1.6039890076209893",Stray Action for Dogs (Langley Moor),https://www.strayaction.com/,info@strayaction.com,,,,,,,,,,,,,,
UK +44 ,"54.61889405658707, -1.5894832370605405","NASSL, National Animal Sanctuaries Support League (Newton Aycliffe)",https://nassl.co.uk/,nassl@nassl.org.uk,,,,,,,,,,,,,,
UK +44 ,"50.84096564558626, -0.24228886842056505",Lost Cats (Brighton),https://lostcatsbrighton.org.uk/,info@lostcatsbrighton.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.469999892465474, -0.02815401722725995","C.H.A.T, Celia Hammond Animal Trust (Hastings)",https://www.celiahammond.org/,headoffice@celiahammond.org,,,,,,,,,,,,,,
UK +44 ,"50.95455326833729, 0.36228263588145165",Catastrophes Cat Rescue (Heathfield),https://www.catastrophescats.org/,https://www.catastrophescats.org/contact-us,,,,,,,,,,,,,,
UK +44 ,"50.84665283425551, -0.2263266728419809",Cat Welfare Sussex (Portslade),https://catwelfaresussex.com/cws/,julie@catwelfaresussex.com,,,,,,,,,,,,,,
UK +44 ,"50.90934902700201, 0.10350690758870769",Raystede Centre for Animal Welfare (Ringmer),https://www.raystede.org/,info@raystede.org,,,,,,,,,,,,,,
UK +44 ,"51.91328811911714, -2.0874287509432126",Gloucestershire Animal Welfare Association & Cheltenham Animal Shelter,https://gawa.org.uk/,reception@gawa.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.45977768327395, -2.117760551479087",Oak and Furrows Wildlife Rescue (Cirencester),https://www.rspcaoandf.org.uk/,info@rspcaoandf.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.77330201021219, -2.322307552002889",Teckels Animal Sanctuaries (Gloucester),https://teckelsanimalsanctuaries.co.uk/,enquiries@teckelsanimalsanctuaries.co.uk,,,,,,,,,,,,,,
UK +44 ,,5 Valley Cat Rescue (Stroud),https://www.5valleycatrescue.org/,Enquiries@5valleycatrescue.org,,,,,,,,,,,,,,
UK +44 ,,Lea Valley Dog Rescue,https://leavalleydogrescue.co.uk/,Info@leavalleydogrescue.co.uk,,,,,,,,,,,,,,
UK +44 ,"51.53030974192341, -0.10225366467411275",Dog Trust (Bolton),https://www.dogstrust.org.uk/,info@dogstrust.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.25226129704129, -0.7694237971109066",Pro Dogs Direct (Catford),https://prodogsdirect.org.uk/,https://prodogsdirect.org.uk/contact/,,,,,,,,,,,,,,
UK +44 ,,"GAR, Greek Animal Rescue (Hendon)",https://greekanimalrescue.com/,info@greekanimalrescue.com,,,,,,,,,,,,,,
UK +44 ,"51.53125443975904, -0.23279145630251613",The Mayhew Animal Home (Kensal Green),https://themayhew.org/,vetclinic@mayhewanimalhome.org,,,,,,,,,,,,,,
UK +44 ,"51.58905396607426, -0.16428697025126981",Animal Aid and Advice North London,https://www.facebook.com/AnimalAidAndAdvice/,info@animalaidandadvice.org,,,,,,,,,,,,,,
UK +44 ,,Cat Action Trust 1977 Central London,https://cat77.org.uk/,https://cat77.org.uk/contact,,,,,,,,,,,,,,
UK +44 ,"51.49529841216466, -0.32243661141154195",Hounslow Animal Welfare Society,https://www.haws-animals.org.uk/,cats@haws-animals.org.uk,otheranimals@haws-animals.org.uk,,,,,,,,,,,,,
UK +44 ,,Little Angels Rabbit Rescue (Romford),https://www.rescuereview.co.uk/rescue/little-angels-rabbit-rescue-967/,admin@littleangelsrabbitrescue.com,,,,,,,,,,,,,,
UK +44 ,"51.26942876513153, -0.8512853780553354",Greyhound Lifeline (Fleet),https://www.greyhoundlifeline.co.uk/,enquiries@greyhoundlifeline.co.uk,,,,,,,,,,,,,,
UK +44 ,"50.88722778277641, -1.732332208696076",Southern Counties German Shepherd Rescue (Linwood),https://southerncountiesgsdrescue.co.uk/,alison@southerncountiesgsdrescue.co.uk,,,,,,,,,,,,,,
UK +44 ,"50.75714634695967, -1.5557860970844473",Lymington Cat & Kitten Rescue,https://www.lymicat.org/,info@lymicat.org,,,,,,,,,,,,,,
UK +44 ,"51.33153096480689, -1.0564906568641794",The Labrador Lifeline Trust (Tadley),https://labrador-lifeline.com/,info@labrador-lifeline.com,,,,,,,,,,,,,,
UK +44 ,"52.140772273107224, -2.682775504405484","GSDR, German Shepherd Dog Rescue (Marden)",https://www.germanshepherdrescue.co.uk/,info@germanshepherdrescue.co.uk,,,,,,,,,,,,,,
UK +44 ,"53.497789306658944, -2.0431048003860903",RSCPA Tameside and Glossop Branch (Ashton under Lyne),https://rspca-tameside-glossop.org.uk/,office@rspca-tameside-glossop.org.uk,,,,,,,,,,,,,,
UK +44 ,"53.50784108178022, -2.207223282809379",Manchester & Cheshire Dogs' Home (Harpurhey),https://dogshome.net/,https://dogshome.net/contact/,,,,,,,,,,,,,,
UK +44 ,"53.594696342667156, -2.1540876407942395",Rochdale Dog Rescue,http://www.rochdale-dog-rescue.com/,http://www.rochdale-dog-rescue.com/contact.html,,,,,,,,,,,,,,
UK +44 ,,Futures For Dogs,https://www.facebook.com/futuresfordogs/,futuresfordogs@aol.com,,,,,,,,,,,,,,
UK +44 ,"51.31113708266532, 0.05067001776347068",Friends Of Animals League (Biggin Hill),https://www.foalfarm.org.uk/,info@foalfarm.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.17356768679143, 0.0851325838059456",Last Chance Animal Rescue Centre (Edenbridge),https://www.lastchanceanimalrescue.co.uk/,https://www.lastchanceanimalrescue.co.uk/contact/index.php,,,,,,,,,,,,,,
UK +44 ,,Kent Greyhound Rescue (Hythe),https://www.kentgreyhoundrescue.com/,https://www.kentgreyhoundrescue.com/contact-us/,,,,,,,,,,,,,,
UK +44 ,,All Dogs Rescue,https://www.alldogsrescue.com/,alldogsrescue@rocketmail.com,,,,,,,,,,,,,,
UK +44 ,,Streetkatz Rescue (Lamberhurst),https://www.streetkatzrescue.com/,streetkatzinfo@gmail.com,,,,,,,,,,,,,,
UK +44 ,"50.12884103514687, -5.677585122341579",Large Breed Dog Rescue (Maidstone),https://www.facebook.com/LargeBreedDogRescue/,lbdr.adoption@gmail.com,,,,,,,,,,,,,,
UK +44 ,"51.36875803408836, 0.29557546315073097",Anim Mates (Rochester),https://www.anim-mates.org.uk/,info@anim-mates.org.uk,,,,,,,,,,,,,,
UK +44 ,"51.451287329486064, 0.2492014603025563","SEDR, South East Dog Rescue (Swanley)",https://www.sedogrescue.co.uk/,https://www.sedogrescue.co.uk/contact/,,,,,,,,,,,,,,
UK +44 ,"51.10851510673556, 0.7276431908725115",The Retreat Animal Rescue (Swanley),https://www.retreatanimalrescue.org.uk/,theretreatanimalrescue@btinternet.com,,,,,,,,,,,,,,
UK +44 ,"53.567049748314474, -2.42782317996305",The Destitute Animal Shelter (Bolton),https://boltonanimalshelter.org.uk/,https://boltonanimalshelter.org.uk/contact-us/,,,,,,,,,,,,,,
UK +44 ,"53.64827801254628, -2.316774614536653",Bleakholt Animal Sanctuary (Bury),https://www.bleakholt.org/,info@bleakholt.org,,,,,,,,,,,,,,
UK +44 ,"54.02504885645685, -2.781258299678791",Animal Care (Lancaster),https://www.animalcare-lancaster.co.uk/,rehoming@animalcare-lancaster.co.uk,reception@animalcare-lancaster.co.uk,,,,,,,,,,,,,
UK +44 ,"54.01355140045765, -2.7740851126564614",Wolfwood Wildlife Rescue and Rehabilitation (Lancaster),https://www.wolfwood.co.uk/,dogs@wolfwood.co.uk,,,,,,,,,,,,,,
UK +44 ,"53.84986381076188, -3.052066775277729",Easterleigh Animal Sanctuary (Lytham St Anne's),https://www.easterleigh.org.uk/,easterleighanimals@yahoo.com,,,,,,,,,,,,,,
UK +44 ,"53.778735265696234, -2.657669557752159",RSPCA (Preston),https://www.rspca-preston.org.uk/,info@rspca-preston.org.uk,,,,,,,,,,,,,,
UK +44 ,"53.82833665126452, -1.4255331941214038",Lincs Ark Animal Welfare (Boston),https://www.lincsark.co.uk/,lincsarkcharity@gmail.com,,,,,,,,,,,,,,
UK +44 ,"52.97785252538796, -0.023560535452610706",RSPCA Lincolnshire East (Boston),https://www.rspca-lincseast.org.uk/,info@rspca-lincseast.org.uk,rehoming@rspca-lincseast.org.uk,,,,,,,,,,,,,
UK +44 ,,Second Chance Cat Rescue (Keelby),https://northlincsweb.net/SCCR/,info@secondchancecatrescue.org.uk,,,,,,,,,,,,,,
UK +44 ,,Lincoln Rat Rescue,https://lincolnratrescue.webs.com/,lincolnratrescue@googlemail.com,,,,,,,,,,,,,,
UK +44 ,"53.0368041766785, 0.014913615285955324",Great Dane Adoption Society (New Leake),http://www.danes.org.uk/,information@danes.org.uk,,,,,,,,,,,,,,
UK +44 ,"53.15157821758621, -0.5796680174554686",Cats In Crisis (Newhaven Drive),https://www.catsincrisis.org.uk/,enquiries@catsincrisis.org.uk,,,,,,,,,,,,,,
UK +44 ,"53.462408915904014, 0.144907149898465",The Ark Animal Rescue & Retirement Home (North Somercotes),https://arkanimalrescue.co.uk/,https://arkanimalrescue.co.uk/contact-us/,,,,,,,,,,,,,,
UK +44 ,"53.143362346959144, 0.33715428710587425",Keiths Rescue Dogs (Skegness),https://www.facebook.com/KeithsRescueDogs,info@keithsrescuedogs.org.uk,,,,,,,,,,,,,,
UK +44 ,"53.14130270876708, 0.3380692041297103",Keiths Rescue Dogs 2 (Skegness),https://www.facebook.com/KeithsRescueDogs,,,,,,,,,,,,,,,
UK +44 ,"51.533969913880476, -3.4363027868937666",Hope Rescue (Ulceby),https://www.hoperescue.org.uk/,enquiries@hoperescue.org.uk,,,,,,,,,,,,,,
UK +44 ,"53.51736141334403, -3.002794391397983",Freshfields Animal Rescue Liverpool Centre,https://www.freshfields.org.uk/,kennels@freshfields.org.uk,wildlife@freshfields.org.uk,wales@freshfields.org.uk,,,,,,,,,,,,
UK +44 ,,Boxer Dog Rescue Northern England,https://www.boxerdogrescue.co.uk/,https://www.boxerdogrescue.co.uk/contact,,,,,,,,,,,,,,
UK +44 ,"51.49527867701629, -0.3224392332510577",Hounslow Animal Welfare Society,https://www.haws-animals.org.uk/,cats@haws-animals.org.uk,otheranimals@haws-animals.org.uk,,,,,,,,,,,,,
UK +44 ,"52.44928446972924, 0.9054175983211952",Feline Care Cat Rescue (East Harling),http://www.felinecare.org.uk/,info@felinecare.org.uk,,,,,,,,,,,,,,
UK +44 ,"52.69170724890399, 1.701064418209857",Foxy Lodge Wildlife Rescue (Great Yarmouth),http://www.foxylodge.yolasite.com/,jgarner1@toucansurf.com,,,,,,,,,,,,,,
UK +44 ,"52.57835407128818, 1.7276866686437269",Norfolk & Suffolk Animal Rescue (Great Yarmouth),https://www.nasatrust.co.uk/,https://www.nasatrust.co.uk/contact_us,,,,,,,,,,,,,,
UK +44 ,"52.597585518687914, 0.9318883623571486",PACT Animal Sanctuary (Hingham),https://www.pactsanctuary.org/,https://www.pactsanctuary.org/contact.html,,,,,,,,,,,,,,
UK +44 ,"52.52438855390602, 1.2196358680356938","Redwings Horse Sanctuary (Norwich,)",https://www.redwings.org.uk/,https://www.redwings.org.uk/contact-us,,,,,,,,,,,,,,
UK +44 ,,Northamptonshire Animals Needing Nurturing & Adoption (Irthlingborough),https://www.facebook.com/NANNAANIMALRESCUE1/,nanna04@btinternet.com,,,,,,,,,,,,,,
UK +44 ,"52.35037832412193, -0.5253499952030289",Brook Farm Animal Sanctuary (Raunds),https://www.bfas.org.uk/,admin@bfas.org.uk,,,,,,,,,,,,,,
UK +44 ,"52.2810938000381, -0.6785892640624822",Animals In Need (Wellingborough),https://animals-in-need.org/,admin@animals-in-need.org,,,,,,,,,,,,,,
UK +44 ,"55.78983696734037, -2.015349143254722","B.A.R.K., Berwick Animal Rescue Kennels",https://b-a-r-k.co.uk/,info@b-a-r-k.co.uk,,,,,,,,,,,,,,
UK +44 ,"55.03452421424105, -1.574723131204009",Blyth Wildlife Rescue,https://www.blythwildliferescue.co.uk/,office@b-w-r.org.uk,,,,,,,,,,,,,,
UK +44 ,"54.402892941254024, -1.735973649375911",Border Collie Rescue (Richmond),http://www.bordercollierescue.org/,hq@bordercollierescue.org,,,,,,,,,,,,,,
UK +44 ,"54.31826583759782, -0.5147938454322986",Animal Hostel Trust (Scarbrorough),https://www.allforhorses.org.uk/,allforhorses@outlook.com,,,,,,,,,,,,,,
UK +44 ,"54.45258557129165, -0.5895888370373912","Whitby & Scarborough, Dog Rescue",https://www.whitbydogrescue.com/,enquiries@whitbydogrescue.com,,,,,,,,,,,,,,
UK +44 ,"53.964980522029784, -1.1123333926908308",RSPCA York Animal Home,https://www.rspca-yorkhome.org.uk/,reception@rspca-yorkhome.org.uk,,,,,,,,,,,,,,
UK +44 ,"53.239082960426835, -1.3411252415836625",Notts and Yorkshire Boxer Rescue (Arnold),https://www.nayboxerrescue.co.uk/,Info@nayboxerrescue.co.uk,,,,,,,,,,,,,,
UK +44 ,"53.3079471593435, -0.9941414608546857","BARK, Babworth Animal Rescue Kennels",http://www.barkonline.co.uk/,elaine@barkonline.co.uk,,,,,,,,,,,,,,
UK +44 ,"53.0442478909109, -1.3181358374368668",Brinsley Animal Rescue,https://brinsleyanimalrescue.org/,info@brinsleyanimalrescue.org,,,,,,,,,,,,,,
UK +44 ,,Pet Welfare (Kirkby),http://www.petwelfare.co.uk/,Info@petwelfare.co.uk,,,,,,,,,,,,,,
UK +44 ,,One Paw At a Time Dog Rescue UK & Romania,https://onepawatatimedogrescue.co.uk/,onepawatatimedogrescue@gmail.com,,,,,,,,,,,,,,
UK +44 ,"52.989229775663844, -1.2714084961950751",Babbington Rescue Centre (Westby Lane),https://www.babbington-rescue.org.uk/,babbington21@btopenworld.com,,,,,,,,,,,,,,
UK +44 ,"52.04040281586648, -1.3259452636157993","B.A.R.K.S, Banbury Animal Rescue and Kindness Service",https://www.barks.org.uk/,barks2010@hotmail.co.uk,,,,,,,,,,,,,,
UK +44 ,"52.462029536702936, -2.4322438453453157",Donkey Rescue UK (Bridgnorth),https://www.severnvalleyrescue.org/,info@severnvalleyrescue.org,,,,,,,,,,,,,,
UK +44 ,"52.810745356466555, -2.7206794156722935",Grinshill Animal Rescue Centre (Shrewsbury),https://www.grinshillanimalrescue.co.uk/,jennyandkateatgar@tiscali.co.uk,https://www.grinshillanimalrescue.co.uk/contactgrinshillanimalrescue,,,,,,,,,,,,,
UK +44 ,"51.3754174158942, -2.321667045402414",Bath Cats and Dogs Home,https://www.bathcatsanddogshome.org.uk/,reception@bcdh.org.uk,,,,,,,,,,,,,,
UK +44 ,"50.80175826257158, -1.9165859596611636",The Labrador Rescue Trust (Bridgwater),https://labrador-rescue.org/,carol.smith@labrador-rescue.com,ruth.reeves@labrador-rescue.com,susan.platford@labrador-rescue.com,,,,,,,,,,,,
UK +44 ,"51.2058577815922, -2.9638972169341176",Secret World Wildlife Rescue (Highbridge),https://www.secretworld.org/,reception@secretworld.org,,,,,,,,,,,,,,
