code,name,address,city,email,phone,website
USA2240,NM Adoptables,,,NMAdoptableCourtesyPostings@gmail.com,,https://patriciaisaacs1997.wixsite.com/nmadoptables
USA2241,CARMA - Companion Animal Rescue & Medical Assistance,,,barbaracarma@msn.com,,https://carmanm.com/
USA2242,Deming Animal Guardians - DAG,,,deminganimalguardians083@gmail.com,,http://www.deminganimalguardians.org/
USA2245,Homeless Animal Rescue Team of New Mexico - HART NM,,,carolyntaylor@att.net,,https://www.hartnm.com/
USA2246,Taos Feral Feline Friends,,,catmomoftaos@hotmail.com,,https://taosferalfelinefriends.tripod.com/
USA2250,High Desert Humane Society,,,hdhs@gilanet.com,,http://www.highdeserthumane.org/
USA2251,Puppy Dog Ranch Rescue and Sanctuary,,,puppydogranch@ymail.com,,https://www.facebook.com/Puppydogranch/?ref=page_internal
USA2253,Sunflower Sanctuary Animal Rescue,,,sunflowersanctuary@msn.com,,http://www.sunflowersanctuary.org/index.html
USA2255,USA - NEW YORK,,,,,
USA2257,Tuffys Place Feline Sanctuary,,,tuffiesplace@gmail.com,,
USA2258,Open Arms Rescue of WNY,,,oarwny@gmail.com,,https://www.oarwny.org/
USA2259,Whiskers Animal Benevolent League,,,admin@ewhiskers.com,,https://www.ewhiskers.com/
USA2272,JACKSON'S LEGACY,,,jacksonslegacy170@gmail.com,,https://www.jacksonslegacy.org/index.html
USA2274,In Our Hands Rescue,,,inourhandsrescue@gmail.com,,https://www.inourhandsrescue.org/
USA2276,"Hope For Cats, Inc.",,,hopeforcatsinc@gmail.com,,https://hopeforcatsinc.org/
USA2279,Wanderers' Rest Humane Association,,,info@wanderersrest.org,,http://wanderersrest.org/
USA2284,Adirondack Save-A-Stray,,,adirondacksaveastray@yahoo.com,,
USA2286,Joyful Rescues,,,info@joyfulrescues.org,,http://www.joyfulrescues.com/
USA2289,Fur Babies Rescue and Referral Inc.,,,luvabull@optonline.net,,https://www.facebook.com/furbabiesrescueandreferralinc/
USA2290,Piece of Heaven,,,info@pieceofheavenkittenrescue.com,,http://www.pieceofheavenkittenrescue.com/
USA2294,Oswego County SPCA - OCAWL,,,oswegocountyspca1@gmail.com,,https://www.facebook.com/oswegocountyspca/
USA2295,All About Cats Rescue,,,allaboutcatsrescue@gmail.com,,http://www.allaboutcats.org/home/
USA2300,Goshen Humane Society,,,goshenhumanesociety@gmail.com,,https://goshenhumanesociety.org/
USA2301,The New York State Chapter of the House Rabbit Society,,,http://www.therabbitresource.org/rochester---buffalo-ny-area.html,,http://www.therabbitresource.org/
USA2312,"Small Companion Advocacy Team, Inc",,,scatinc@yahoo.com,,https://www.facebook.com/SmallCompanionAdvocacyTeamInc
USA2315,Niagara Feline Friends,,,niagarafelinefriends@yahoo.com,,
USA2316,Posh Pets Rescue,,,info@poshpetsrescueny.org,,https://poshpetsrescueny.org/
USA2317,From Hope to Home Animal Rescue,,,fromhopetohome@gmail.com,,
USA2325,tlc Rescue,,,info@tlcrescue.org,,https://www.tlcrescue.org/
USA2328,"WAYWARD PAWS, Inc.",,,waywardpawsofcny@gmail.com,,
USA2329,Bideawee,,,bideawee@bideawee.org,,https://www.bideawee.org/
USA2339,Little Mews Rescue,,,littlemews@yahoo.com,,
USA2340,The Patricia H. Ladew Foundation,,,info@theladewcatsanctuary.org,,https://www.theladewcatsanctuary.org/
USA2343,Little Orphan Animals,,,littleorphans@yahoo.com,,http://www.littleorphananimals.mysite.com/
USA2344,Lakeview Animal Sanctuary,,,lakeviewanimalsanctuary@aol.com,,https://www.facebook.com/LakeviewAnimalSanctuary/
USA2356,GRASP,,,catapplications@graspinc.org,,https://www.graspinc.org/
USA2357,Habitat for Cats,,,habitat4cats@yahoo.com,,https://habitatforcats.com/
USA2358,Operation Buddy Rescue,,,karla@operationgypsy.org,,
USA2360,"Rescue Pit, Inc.",,,info@rescuepit.org,,https://www.rescuepit.org/
USA2361,Rescued Treasures Pet Adoptions,,,rescuedtreasuresadoptions@gmail.com,,https://rescued-treasures.com/
USA2362,"Pitty Love Rescue, Inc.",,,pittyloverescue@gmail.com,,http://www.pittyloverescue.org/
USA2370,Gimme Shelter Animal Rescue,,,info@gimmeshelteranimalrescue.org,,https://gimmeshelteranimalrescue.org/
USA2372,"Precious Paws, Inc.",,,preciouspawscatrsq@yahoo.com,,http://www.preciouspawsny.org/
USA2374,"Warwick Valley Humane Society, Inc.",,,warwickhumane@yahoo.com,,https://wvhumane.org/
USA2378,SPCA Serving Allegany County,,,SPCAallegany@gmail.com,,https://spcaallegany.org/
USA2382,USA - NORTH CAROLINA,,,,,
USA2383,The Fort- Fortitudine Vincimus Rescue Center,,,thefortrescue@gmail.com,,http://www.thefortrescue.org/
USA2385,Brother Wolf Animal Rescue,,,info@bwar.org,,https://www.bwar.org/
USA2386,Companion Animal Rehoming Center,,,carc411@yahoo.com,,
USA2387,Adolescent & Animal Resource Fund,,,AARFadoptions@aol.com,,
USA2391,M&M's Fur-Ever Furbabies Rescue,,,fureverfurbabies@gmail.com,,
USA2393,Best Friend Pet Adoption,,,adoption@bfpa.org,,https://bfpa.org/
USA2394,Calvin's Paws,,,info@calvinspaws.com,,https://www.calvinspaws.com/
USA2398,Saving Southern Kitties,,,SavingSouthernKitties@gmail.com,,https://www.savingsouthernkitties.com/
USA2400,HS Cabarrus Animal Rescue,,,cabarrusanimalrescue@all2easy.net,,
USA2402,Finders Keepers NC,,,finderskeepersnc@outlook.com,,https://finderskeepersnc.org/
USA2407,JULIET'S HOUSE ANIMAL RESCUE,,,julietshouseanimalrescue@gmail.com,,https://www.julietshouse.org/
USA2410,"Triad Golden Retriever Rescue, Inc. (TGRR)",,,adopt@tgrr.org,,https://tgrr.org/index.html
USA2412,Saving Graces 4 Felines,,,savinggraces4@aol.com,,http://www.savinggraces4felines.org/
USA2416,Pawfect Match Rescue,,,pawfectmatch@gmail.com,,https://www.pawfectmatch.org/
USA2417,Jaded Paws Rescue,,,JPRescue@yahoo.com,,http://www.jadedpawsrescue.com/
USA2419,Tailless Cat Rescue,,,taillesscatrescue@hotmail.com,,http://www.taillesscatrescue.com/
USA2425,Colonial Capital Humane Society,,,general@colonialcapitalhs.org,,https://colonialcapital.wixsite.com/cchs
USA2427,Cat Tails,,,cattails@atmc.net,,https://cattails.org/
USA2429,HEART Pet Rescue,,,info@heartpetrescue.org,,https://heartpetrescue.org/
USA2430,Meow House Cat Rescue,,,meowhousecatrescue@gmail.com,,https://www.meowhousecatrescue.com/
USA2435,Rainbow Animal Rescue of NC,,,halifaxrescueangels@yahoo.com,,https://rainbowanimalrescue.org/
USA2436,The Blind Spot Animal Sanctuary,,,blindspotanimalssanctuary@gmail.com,,https://blindspotanimals.com/
USA2437,Animal Protection Society of Person County,,,apsofpc@gmail.com,,https://www.apsofpc.org/
USA2440,R.A.C.E. Inc.,,,racerescue@atmc.net,,https://raceshelter.org/
USA2441,Caring Hearts for Canines,,,caringheartscanine@gmail.com,,https://caringheartsforcanines.com/
USA2445,Ruff Love Rescue,,,rlrdogs@gmail.com,,https://www.ruffloverescue.com/
USA2449,Ashe Humane Society,,,ashehumanesocietync@gmail.com,,https://www.ashehumanesociety.org/
USA2450,Adopt an ANGEL,,,adopt@adoptanangel.net,,https://www.adoptanangel.net/
USA2457,USA - NORTH DAKOTA,,,,,
USA2458,"Furry Friends Rockin' Rescue, Inc. - Bismarck Mandan",,,ffrrinc@gmail.com,,https://furryfriendsrockinrescue.org/
USA2459,TLC-ND Animal Rescue,,,tlcnd@gondtc.com,,
USA2461,4 Luv of Dog Rescue,,,https://www.4luvofdog.org/contact/,,https://www.4luvofdog.org/
USA2464,Journey Home Animal Rescue,,,info@journeyhomeanimalrescue.org,,https://www.journeyhomeanimalrescue.org/
USA2466,Prairie Paws Rescue,,,prairiepawsrescue@hotmail.com,,
USA2468,For Belle's Sake Rescue and Rehabilitation,,,forbellessakerescue@gmail.com,,http://www.forbellessake.org/
USA2469,USA - OHIO,,,,,
USA2471,Paws and Prayers Pet Rescue,,,info@pawsandprayers.org,,https://pawsandprayers.org/
USA2472,"Cat House Feline Sanctuary, Inc",,,thecathousesanctuary@zoominternet.net,,https://www.catsanctuaryashland.org/
USA2474,Second Chance Animal Rescue,,,secondchanceaustintown@gmail.com,,https://www.facebook.com/profile.php?id=100068995905443
USA2479,Ross County Humane Society,,,rosscohumanesociety@gmail.com,,
USA2481,Purrfect Friends Cat Rescue,,,info@purrfectfriendscatrescue.org,,http://purrfectfriendscatrescue.org/
USA2482,Rattie Tattie Rescue,,,rattietattierescue@yahoo.com,,
USA2486,Belmont County Animal Shelter,,,belmontcoshelter@att.net,,
USA2488,Purr fect Companions Sanctuary,,,purrfectcompanions@att.net,,https://purrfectcompanions.org/
USA2489,Tails From The City - Cleveland,,,tailsfromthecity.tftc@gmail.com,,https://tailsfromthecitycleveland.org/
USA2491,Colony Cats (& dogs),,,info@colonycats.org,,https://www.colonycats.org/
USA2493,STS (Stop the Suffering),,,info@stopthesuffering.org,,https://www.stopthesuffering.org/
USA2496,LiFeline Cat Rescue and Network Inc,,,mamatosix@hotmail.com,,https://www.facebook.com/LiFelineCatRescue/
USA2500,Humane Society of Delaware County,,,Jana.Cassidy@hsdcohio.org,,https://hsdcohio.org/
USA2508,Ohio SPCA,,,ohiospca@gmail.com,,https://www.ohiospca.org/
USA2510,Mid-Ohio Animal Welfare League,,,midohioawl@yahoo.com,,
USA2516,Tri County Animal Protective League,,,info@tricountyapl.org,,http://tricountyapl.mysaga.net/
USA2520,Whisker Connection,,,adopt@whiskerconnection.org,,
USA2526,"A-Parrot to A-Flamingo, Inc. Parrot Rescue",,,aparrottoaflamingo@danworld.com,,https://aparrottoaflamingoinc.zoomshare.com/
USA2527,Forgotten 4-Paws,,,contactusforgotten4paws@yahoo.com,,http://www.forgotten4paws.com/
USA2529,Humane Society of Ottawa County,,,hsoc1976@yahoo.com,,
USA2538,Fur Angels Rescue Shelter,,,furangelsrescue.shelter@gmail.com,,
USA2544,The Animal Welfare League,,,info@awltrumbull.com,,https://www.awlrescueme.com/
USA2545,Fayette Regional Humane Society,,,badams@fayettehumanesociety.com,,https://fayetteregionalhumane.org/
USA2547,"Humane Society of Adams County, Inc.",,,Adoptions@hsacoh.org,,https://www.adamscountyanimals.org/
USA2552,USA - OKLAHOMA,,,,,
USA2555,Cimarron Valley Humane Society (Foster Based Rescue),,,cimarronhumane@yahoo.com,,
USA2558,W.A.R. - Western Animal Rescue,,,war4them@gmail.com,,
USA2560,American Brussels Griffon Rescue Alliance Inc.,,,lowermidwestcoordinator@abgra.org,,http://www.abgra.org/
USA2562,Snakes Alive Exotics Rescue and Sanctuary,,,snakesaliveokc@gmail.com,,https://snakesaliverescue.com/
USA2563,Miami Animal Alliance,,,adoptions.maa@gmail.com,,http://www.miamianimalalliance.com/
USA2564,AHIMSA RESCUE FOUNDATION,,,SavingPaws@aol.com,,https://ahimsarescuefoundation.org/
USA2565,"Promoting Animal Welfare Society, Inc.",,,pawslady@sbcglobal.net,,http://pawsforadoption.com/
USA2566,RockySpot Rescue,,,dals@rockyspot.org,,http://rockyspot.com/
USA2567,Blue HAWK (Helping Animals With Kindness),,,bluehawkorg@gmail.com,,
USA2570,Thecatsite.com,,,support@thecatsite.com,,https://www.facebook.com/TheCatSite/
USA2571,Homeward Bound Pug Rescue Fundraising and Sales,,,homewardboundpugs@cox.net,,https://homewardboundpugs.com/
USA2574,PAW First Rescue,,,admin@pawfirst.com,,https://www.pawfirst.com/
USA2576,OK Save a Dog,,,k9saver@gmail.com,,http://www.oksaveadog.org/
USA2577,Saving Whiskers and Tails,,,swatbox44@gmail.com,,https://savingwhiskersandtails.rescuegroups.org/
USA2579,Lost Paws Oklahoma Society Inc.,,,lostpawsoklahoma@gmail.com,,https://lostpawsoklahoma.wixsite.com/lostpawsoklahoma
USA2581,Humane Society of Cherokee County,,,humanecherokeecounty@gmail.com,,https://www.humanecherokeecounty.org/
USA2586,Oklahoma Orphaned Poodle Services - Poodle Rescue,,,oopsrescue@cox.net,,
USA2587,"Partnering for Pets, Inc.",,,Info@Partneringforpets.org,,https://www.partneringforpets.org/
USA2588,Puppy Haven Rescue,,,puppyhavenrescue@yahoo.com,,https://puppyhavenrescue.com/
USA2589,The Boxer Rescue of Oklahoma,,,info@tbro.org,,http://tbro.org/
USA2591,Cajun Country Ranch Animal Rescue Inc,,,cajuncountryranch@hotmail.com,,
USA2593,USA - PENNSYLVANIA,,,,,
USA2596,"Kiski Valley Cat & Kitten Rescue, Inc",,,Rgazarik@hotmail.com,,
USA2599,Animal Resource Center,,,https://nokillarc.org/contact-us,,https://nokillarc.org/
USA2601,Karni Mata Rat Rescue,,,karnimataratrescue@hotmail.com,,
USA2602,Kanyon's Gold Rescue,,,kanyonsgold@gmail.com,,
USA2603,Waggin' Tails Pet Rescue,,,information@waggintailsrescue.com,,http://www.waggintailsrescue.com/
USA2604,P.A.L.S,,,4palsvolunteers@gmail.com,,
USA2606,LoveAble Ferals,,,LoveAbleFerals@gmail.com,,http://www.loveableferals.org/
USA2607,All 4 Paws Rescue,,,info@all4pawsrescue.com,,https://www.all4pawsrescue.com/
USA2608,Main Line Animal Resue,,,info@MLAR.org,,
USA2611,Stray Cat Blues Inc.,,,petfinderinquiries@straycatblues.org,,
USA2615,Canine Rescue of Central PA,,,info@crcpa.org,,https://www.crcpa.org/
USA2617,Furever Home Adoption Center Inc.,,,fureverhomeadoptioncenter@gmail.com,,https://www.fureverhomeadoptioncenter.com/
USA2627,Humane Society of Westmoreland County,,,HSWCgbg@aol.com,,
USA2633,Shenango Valley Animal Shelter,,,amammare@yahoo.com,,https://sv-as.com/
USA2636,Orphans of the Storm,,,orphansofthestorm@hotmail.com,,
USA2637,"One By One, Inc.",,,adopt@1by1catrescue.org,,https://1by1catrescue.org/
USA2638,Operation Scarlet,,,opscarlet@verizon.net,,http://operationscarlet.com/
USA2641,Green People Foundation Non-Profit Organization,,,ask@greenpeople.org,,http://www.greenpeople.org/listing/The-Animal-House-54658.cfm
USA2647,Speranza Animal Rescue,,,info@speranzarescue.org,,https://www.speranzarescue.org/
USA2648,ARF-SEPA Animal Rescue Foundation of Southeastern Pennsylvania,,,info@arfsepa.com,,https://www.arfsepa.com/
USA2652,Animal Rescue Inc.,,,office@animalrescueinc.org,,https://www.animalrescueinc.org/
USA2655,Bingo's Foundation Ltd,,,bingosfoundation@gmail.com,,https://bingosfoundation.org/
USA2656,City of Elderly Love,,,info@cityofelderlylove.org,,https://www.cityofelderlylove.org/
USA2666,Last Chance Ranch (LCR),,,https://www.lastchanceranch.org/,,https://www.lastchanceranch.org/
USA2669,"Heavenly Paws Animal Rescue, Inc.",,,Ann@heavenlypawsshelter.com,,https://heavenlypaws.wordpress.com/
USA2670,Mommy & Me Rescue,,,rescue.me.pa@gmail.com,,
USA2671,Animal Appeal,,,animalappealpa@yahoo.com,,
USA2672,Better Days Animal League,,,info@betterdaysanimalleague.org,,http://www.betterdaysanimalleague.org/
USA2676,Finding Shelter Animal Rescue,,,info@findingshelter.org,,https://www.findingshelter.org/
USA2677,Paws Across Pittsburgh,,,info@pawsacrosspittsburgh.com,,https://www.pawsacrosspittsburgh.com/
USA2681,Hope for Hannah Rescue,,,hopeforhannahrescue@gmail.com,,https://www.hopeforhannahrescue.org/
USA2685,Club Pet Adoption,,,clubpetadoption@aol.com,,https://www.facebook.com/clubpet.adoption/
USA2686,Fayette Friends of Animals,,,ffoa.a.let.live.shelter@gmail.com,,https://www.fayettefriendsofanimals.net/
USA2687,Helping Paws of Upper Darby,,,helpingpawsud@gmail.com,,
USA2692,Animal Care Sanctuary,,,adoptions@animalcaresanctuary.org,,https://animalcaresanctuary.org/
USA2696,Forgotten Cats,,,info@forgottencats.org,,https://forgottencats.org/
USA2698,Flying Fur Animal Rescue,,,info@flyingfur.org,,https://flyingfur.org/
USA2699,USA - OREGON,,,,,
USA2701,"Best Friends of Baker, Inc",,,bestfriendsofbaker@yahoo.com,,https://www.bestfriendsofbaker.org/
USA2703,International Reptile Rescue,,,ladycroc@hartsreptileworld.com,,
USA2704,Lucky Paws Rescue,,,adopt@luckypawssite.org,,https://luckypawssite.org/
USA2705,Friends of Coos County Animals,,,coosfoccas@gmail.com,,https://friendsofcooscountyanimals.org/
USA2710,Lane Area Ferret Shelter,,,laneferrets@yahoo.com,,https://www.laneferrets.org/
USA2712,Florence Area Humane Society,,,fahs@florencehumane.org,,http://www.florencehumane.org/
USA2719,Columbia Gorge Cat Rescue,,,columbiagorgecat@gmail.com,,https://www.gorgecat.org/
USA2729,Pendleton Animal Welfare Shelter (PAWS) / Pioneer Humane Society,,,pawspendleton@gmail.com,,https://pendletonpaws.org/
USA2731,Born Again Pit Bull Rescue,,,info@bapbr.org,,https://www.bapbr.org/
USA2732,Cascade Beagle Rescue,,,adopt@cascaderescue.org,,https://www.cascaderescue.org/
USA2735,HOUSE OF DREAMS,,,kittydreamspdx@gmail.com,,https://www.kittydreams.org/
USA2736,"Oregon Dachshund Rescue, INC.",,,jrangan@comcast.net,,https://www.odr-inc.org/
USA2737,Portland Dachshund Rescue Inc,,,anne@portlanddachshundrescue.org,,https://www.portlanddachshundrescue.org/
USA2741,New Beginnings SPCA,,,nbspca@newbeginningsspca.com,,https://newbeginningsspca.com/
USA2743,St Martin's Animal Rescue,,,stmartinsanimalrescue@hotmail.com,,http://stmartinsanimalrescue.org/
USA2749,"PAWS Animal Shelter, a division of NW Oregon Animal Alliance",,,xoxopoppet@gmail.com,,https://pawsanimalshelter.org/
USA2750,USA - TEXSAS,,,,,
USA2755,Grimes County Animal Rescue,,,grimescountyanimalrescue@gmail.com,,https://www.grimescountyanimalrescue.com/
USA2757,Arlington Humane Society,,,info@arlingtonhumanesociety.org,,https://arlingtonhumanesociety.org/
USA2760,"House Rabbit Resource Network, Inc.",,,hrrn@rabbitresource.org,,https://rabbitresource.org/
USA2761,PAWS of Austin,,,pawsofaustin@yahoo.com,,https://www.pawsofaustin.org/public/index.html
USA2762,Reunion Rescue,,,doggirl@reunionrescue.com,,https://www.reunionrescue.com/
USA2766,Donja’s Dogs,,,Donjasdogs@gmail.com,,http://www.donjasdogs.com/
USA2767,NaNook and Nakoda’s Big Paw Rescue,,,nanooknakodasbigpawrescue@gmail.com,,https://nanooknakodasbigpawrescue.org/
USA2769,Key to Happiness Rescue,,,wbdrinquiries@gmail.com,,https://www.wbdr.org/
USA2771,Claws and Tow Beans Rescue,,,ClawsAndToeBeans@gmail.com,,https://www.clawsandtoebeans.com/
USA2773,S.T.A.R.S.,,,coldspringstars@gmail.com,,http://www.coldspringtx.org/Animal_Rescue/
USA2778,The Cattery Cat Shelter,,,thecatterycc@aol.com,,
USA2782,Help for Helpless Animals,,,help_for_helpless_animals@yahoo.com,,https://www.facebook.com/profile.php?id=100070805575970
USA2783,Texas Exotic Cat Rescue,,,txecr11@gmail.com,,
USA2787,Thundering Paws,,,info@thunderingpaws.org,,https://www.thunderingpaws.org/
USA2793,Dachshund Rescue of Houston,,,info@DRoH.org,,https://www.droh.org/
USA2795,Chance's Haven,,,kholland1@live.com,,https://www.facebook.com/ChancesHaven/
USA2796,New Beginnings Cat Rescue,,,info@nbcrtx.org,,https://nbcrtx.org/
USA2797,North Texas Rabbit Sanctuary.,,,ntrs_tx@yahoo.com,,http://www.ntrs.org/
USA2799,Ketopet,,,info@ketopetsanctuary.com,,https://www.ketopetsanctuary.com/
USA2805,4 Paws Farm,,,info@4pawsfarm.org,,https://www.4pawsfarm.org/
USA2806,Help Meowt CARES,,,suzin@helpmeowtcares.com,,http://www.helpmeowtcares.com/
USA2809,Homeless & Orphaned Pets Endeavor (HOPE),,,hope@homelesspets.net,,https://www.homelesspets.net/
USA2811,Pug Hearts of Houston,,,INFO@PUGHEARTS.COM,,https://www.pughearts.com/
USA2812,Shelby Shelter,,,info@shelbyshelter.org,,https://shelbyshelter.org/
USA2817,"S.T.A.A.R., South Texas Animal Adoption Resource",,,staar_pals@yahoo.com,,http://www.staarnet.org/
USA2818,"Kaufman County Cats, Inc.",,,kaufmancountycats@gmail.com,,http://www.kaufmancountycats.org/
USA2821,Twyla’s Friends,,,twylasfriends@yahoo.com,,https://www.twyla.org/
USA2822,Volunteers for Animal Protection (VAP),,,vap_shelter@yahoo.com,,https://vapadoptions.org/
USA2826,Second Chance Pets,,,pets2adopt@yahoo.com,,https://www.secondchancepets.org/
USA2831,Regard4Life Animal Rescue,,,regard4life.info@gmail.com,,http://regard4life.org/
USA2832,The Cat's Meow Rescue,,,thecatsmeowrescue@yahoo.com,,https://www.thecatsmeowrescue.org/
USA2834,Highland Lakes Canine Rescue,,,info@highlandlakescaninerescue.org,,https://www.highlandlakescaninerescue.org/
USA2835,Habitat 4 Paws,,,Info@habitat4paws.org,,https://www.habitat4paws.org/
USA2836,Legacy Humane Society (LHS),,,contact@legacyhumanesociety.org,,https://legacyhumanesociety.org/
USA2840,Humane Society of Odessa,,,shelter@odessahumanesociety.org,,https://www.odessahumanesociety.org/
USA2841,Cinderella Pet Rescue,,,http://www.cinderella-pet-rescue.org/Dogs.html,,http://www.cinderella-pet-rescue.org/Dogs.html
USA2842,Lone Star Shih Tzu and Lhasa Apso Rescue (LSSTLAR),,,teresa@shihtzu-rescue.com,,https://www.shihtzu-rescue.com/
USA2843,Animal Guardians Of America,,,aga@animalguardians.com,,
USA2845,People United for Healthy Animals,,,puhapets@gmail.com,,https://www.facebook.com/PeopleUnitedforHealthyAnimals/
USA2846,Texas Best Choices Animal Rescue,,,allanc214@aol.com,,https://www.tbcanimalrescue.com/
USA2847,Richardson Humane Society,,,info@richardsonhumanesociety.org,,https://www.richardsonhumanesociety.org/
USA2849,Shadow Cats,,,info@shadowcats.net,,https://shadowcats.net/
USA2858,Etosha Rescue and Adoption Center,,,etosharescue@gmail.com,,http://www.etosha-rescue.org/
USA2863,Yorkie Rescue Houston,,,info@yorkierescuehouston.org,,https://www.yorkierescuehouston.org/
USA2867,Nicholas Pet Haven,,,nicholaspethaven@yahoo.com,,https://www.nicholaspethaven.org/
USA2869,Adopt-A-Pet,,,adoptapetvictoria@gmail.com,,https://adoptapet.webnode.page/
USA2873,Wichita Falls Reptile Rescue,,,Phrynosoma_Texas@yahoo.com,,https://wichitafallsreptilerescue.webs.com/
USA2874,Wimberley Adoption Group & Rescue,,,info@wimberleywagrescue.org,,https://www.wimberleywagrescue.org/
USA2876,Commerce Humane Association,,,commercepets@yahoo.com,,
USA2877,USA - TENNESSEE,,,,,
USA2881,Hilltop Animal Rescue Team,,,hartintn@aol.com,,
USA2882,For Pete Sake’s Rescue,,,adalovesdogs@gmail.com,,
USA2883,Proverbs 12:10 Animal Rescue,,,Info@proverbs1210rescue.org,,https://www.proverbs1210rescue.org/
USA2884,Paws of Dale Hollow,,,pawsofdalehollow@gmail.com,,https://pawsofdalehollow.org/paws/
USA2887,Operation Education Animal Rescue,,,opedanimalrescue@gmail.com,,https://www.opedanimalrescue.com/
USA2889,Mikaela’s Mutt Motel,,,info@mikaelasmuttmotel.org,,https://mikaelasmuttmotel.org/
USA2890,Second Chance and Happy Tails,,,1pawup@bellsouth.net,,https://secondchanceandhappytails.yolasite.com/
USA2893,Project Alpha Animal Rescue,,,projectalphaanimalrescue@gmail.com,,
USA2895,Focus On Cumberland County Animal Safety,,,foccas.rescue@gmail.com,,https://foccas-tn.org/
USA2896,Tennessee River Rescues,,,tnrivrescues@hotmail.com,,https://www.facebook.com/profile.php?id=100063747635228
USA2899,Red Fern Animal Shelter,,,chooseme@redfernanimalshelter.org,,https://www.redfernanimalshelter.org/
USA2902,Critter Cavalry Rescue,,,candacesimpsongiles@comcast.net,,https://www.crittercavalry.com/
USA2904,Freedom Farm Animal Sanctuary,,,info@freedomfarm.net,,http://freedomfarm.net/
USA2907,TCGC Animal League,,,adoptions@tcgcal.com,,http://www.tcgcal.com/
USA2909,Tri-Cities No Kill Shelter; INC.,,,adopt@tricitiesnokill.org,,
USA2910,Exotic Pet Wonderland,,,exoticpetwonderland@gmail.com,,https://exoticpetwonderland.org/
USA2911,Happy Paws Kitten Rescue,,,HPKRrescue@gmail.com,,https://www.happypawskittenrescue.org/
USA2918,Boston Terrier Rescue of East Tennessee,,,rjraibley@gmail.com,,https://www.bostonterriertn.org/
USA2922,FBC FIV Cat Sanctuary Fundraising & Auction Page,,,David@fivcatsanctuary.com,,http://www.fivcatsanctuary.com/
USA2924,Memphis Pets Alive,,,info@memphispetsalive.org,,https://www.memphispetsalive.org/
USA2930,Tennessee Pekingese Rescue,,,jjwagoner@highland.net,,
USA2931,Henry County Humane Society,,,animalsheltergroup@gmail.com,,https://www.facebook.com/profile.php?id=100069088160793
USA2934,Horse Creek Wildlife Sanctuary and Animal Refuge,,,kskoffic@horsecreekwildlife.org,,https://horsecreekwildlife.org/
USA2935,Sevier Animal Care Center,,,director@sevieranimalcarecenter.com,,http://www.sevieranimalcarecenter.com/
USA2936,"Noah's Arc, Inc",,,noahsarctn@gmail.com,,
USA2938,USA - RHODE ISLAND,,,,,
USA2940,Midnight Run Rescue,,,midnightrunrescue@gmail.com,,https://midnightrunrescue.net/
USA2942,Little Rhody Rescue and Quarantine Inc,,,littlerhodyrescue@gmail.com,,
USA2945,Humane Association Of Northwestern,,,phyllis@hanri.org,,
USA2947,Defenders of Animals Inc,,,defendersofanimals@msn.com,,http://www.defendersofanimals.org/
USA2948,"Friends of Homeless Animals, INC of RI",,,friendsoha@yahoo.com,,https://fohari.org/
USA2951,Horse Play Equine Rescue and Sanctuary,,,horseplayri@msn.com,,https://horseplayrescue.org/
USA2955,"Woonsocket Cat Sanctuary, Inc.",,,gmdesmarais@hotmail.com,,https://woonsocketcatsanctuary.weebly.com/
USA2956,USA - SOUTH CAROLINA,,,,,
USA2957,Second Chance Rescue,,,Bpdebig@aol.com,,https://secondchancerescuesc.org/
USA2959,Big Dog Foundation,,,bigdogfund@mail.com,,
USA2961,Rogue Rescue & Sanctuary,,,roguerescueandsanctuary@gmail.com,,https://www.roguerescue.org/
USA2963,Save the Strays Animal Rescue,,,info@savethestrays.org,,https://savethestrays.rescuegroups.org/
USA2967,Animal Mission of the Midlands,,,info@animalmission.org,,https://animalmission.org/
USA2972,Pet Haven of South Carolina,,,cdieterich72@sc.rr.com,,https://www.scpethaven.org/
USA2975,The Animal Protection League (SC),,,aplpets@aplsc.org,,https://aplsc.org/
USA2976,Pooch's Partners Animal Rescue​,,,poochspartners@gmail.com,,https://www.poochspartners.com/
USA2980,"Humane Society of McCormick County, Inc",,,HSMC2000@gmail.com,,
USA2981,PTTR - Paws to the Rescue,,,PTTRInfo@gmail.com,,
USA2984,Humane Society of North Myrtle Beach,,,info@hsnmb.org,,
USA2987,Carolina Poodle Rescue,,,info@carolinapoodlerescue.org,,https://carolinapoodlerescue.org/
USA2993,Concerned Citizens for Animals,,,concernedcitizens4animals@gmail.com,,https://ccaweb.org/
USA2994,Critter Connection,,,critterconnectionspartanburg@gmail.com,,
USA2995,Spartanburg Humane Society,,,shsweb@spartanburghumane.org,,https://spartanburghumane.org/
USA2997,H.F. Help No Kill Rescue,,,hfhelprescue@gmail.com,,https://www.hfhelpnokillrescue.com/
USA3000,Richardson Rescue,,,richardsonrescue@gmail.com,,https://richardsonrescue.org/
USA3001,USA - SOUTH DAKOTA,,,,,
USA3004,Chester’s Place,,,chestersplacesd@gmail.com,,https://chestersplacesd.wordpress.com/
USA3006,Heart and Soul Kitty Sanctuary,,,brandysmith636@yahoo.com,,https://www.facebook.com/heartandsoulsanctuary
USA3007,Allcatsrescue,,,allcatsrescue@gmail.com,,https://www.allcatsrescue.org/
USA3010,USA - ALABAMA,,,,,
USA3011,Allie's Hope For Paws,,,ahfpdogrescue@gmail.com,,https://www.allieshopeforpaws.com/about-us
