,,,,,,,,,
,,,MAP,NAME,WEB,EMAIL,EMAIL,EMAIL,EMAIL
,,,"34.47261261787867, -118.20935723072148",C.A.M.B.R.I.A. Canines and More Being Rescued in America (Acton),https://www.cambriasanctuary.org/,corkyhenyitz@gmail.com,,,
,,,,The Brittany Foundation,http://www.brittanyfoundationonline.org/,brittanyfoundation@gmail.com,brittany_dogs@yahoo.com,,
,,,,Southern California Siamese Rescue,https://www.californiasiameserescue.org/,Csmail@siameserescue.org,,,
,,,,LIFE Animal Rescue,https://lifeanimalrescue.org/,lifeanimalrescue@gmail.com,,,
,,,"34.14575676355406, -118.76504452467165",The Little Angels Project (LAP),https://littleangelsproject.org/,info@littleangelsproject.org,,,
,,,"37.77729066151172, -122.25470345357002",Friends of the Alameda Animal Shelter,https://www.alamedaanimalshelter.org/,info@alamedaanimalshelter.org,sferguson@alamedaanimalshelter.org,,
,,,"37.928830458334076, -122.37971878937586",Milo Foundation (Albany),https://www.milofoundation.org/,Info@milofoundation.org,,,
,,,"38.091590464862165, -120.5793975451537",Calaveras Humane Society,https://calaverashumane.org/,chs@calaverashumane.org,,,
,,,,High Plateau Humane Society,https://highplateauhumanesociety.blogspot.com/,HPHS@Ymail.com,,,
,,,"40.495911681836795, -122.36635373456954",Haven Humane Society,https://www.havenhumane.org/,adoptions@havenhumane.org,,,
,,,"38.04824339892135, -120.61646406793334","Diamonds In the Rough Equine Rescue, Inc.",https://holdyourhorsesca.tripod.com/diamondsintheroughhorserescue/index.html,diamondsintheroughca@yahoo.com,,,
,,,"35.4837999269351, -120.6605268513381",Doggone Crazy Animal Rescue Inc.,https://www.doggonecrazyrescue.org/,info@doggonecrazyrescue.org,,,
,,,"37.28962565443891, -120.60891976029025",Last Hope Cat Kingdom,https://www.facebook.com/lasthopecatkingdom.org/,friends@lasthopecatkingdom.org,,,
,,,"38.906363799640644, -121.08295418689417","Friends Forever, A Cat Sanctuary (Auburn)",,info@ffacs.org,,,
,,,"37.28960462872921, -120.60889452508312",Last Hope Cat Kingdom,https://www.facebook.com/lasthopecatkingdom.org/,friends@lasthopecatkingdom.org,,,
,,,"38.90636653278383, -121.08295855100806","Friends Forever, A Cat Sanctuary (Auburn)",,info@ffacs.org,,,
,,,"33.343924383630295, -118.3269231032218",Catalina Island Humane Society,https://catalinahumane.org/,Admin@catalinahumane.org,,,
,,,"36.00177177543509, -120.11348817320406",Avenal Animal Shelter,,Mypet@cityofavenal.com,,,
,,,,ALPHA Canine Sanctuary,http://www.alphacanines.org/,http://www.alphacanines.org/contact/,,,
,,,"35.38804324916736, -119.0513109561036",Bakersfield SPCA,https://bakersfieldspca.org/,info@bakersfieldspca.org,,,
,,,"35.395238724973844, -119.07471996746362",Kern County Animal Services,https://www.kerncountyanimalservices.org/,animalservices@kerncounty.com,,,
,,,"35.36892857612766, -119.02037312163243",MEOW co.,,daniel.mariano@meowco.org,,,
,,,"35.38824192873055, -119.05414404771109",The Cat People,https://www.thecatpeople.org/,AlisaD@TheCatPeople.org,,,
,,,,Wings of Rescue,https://wingsofrescue.org/,pilot@wingsofrescue.org,,,
,,,,Solano County Friends of Animals,https://scfoarescue.org/,scfoahelpme@gmail.com,,,
,,"37.890112265121545, -122.29775103131337","37.857329907970566, -122.2909928873218",Berkeley Humane,https://berkeleyhumane.org/,information@berkeleyhumane.org,,,
,,,"34.06908964248948, -118.40487977412009",Angels Bark Dog Rescue,https://www.angelsbarkrescue.org/,angelsbarkdogrescue@gmail.com,,,
,,,"34.07510473100856, -118.39629365510369",The Amanda Foundation,https://www.amandafoundation.org/,amandafoundation@aol.com,,,
,,,,Southern Counties Rescue,https://www.southerncountiesrescue.org/,info@southerncountiesrescue.org,,,
,,,,One Love Animal Rescue and Sanctuary,https://oneloveanimals.org/,Info@oneloveanimals.com,,,
,,,,Throw Me A Bone Dog Rescue,https://throwmeabonedogrescue.org/,throwmeabonerescue@gmail.com,,,
,,,"33.72648297800517, -117.79511308399476",Caring Friends Cat Rescue,https://www.facebook.com/cfcrtustin/,caringfriendscatrescuetustin@gmail.com,,,
,,,,"Milo's Sanctuary, Inc",https://www.milossanctuary.org/,info@milossanctuary.org,,,
,,,,Wine Country Animal Lovers,https://winecountryanimallovers.org/,info@winecountryanimallovers.org,,,
,,"34.285331349699995, -118.81484627265262","34.20930835352498, -119.08550000244334",Ventura County Animal Services,https://www.vcas.us/,info@vcas.us,,,
,,,"35.565953583697535, -121.07800320444039",Homeless Animal Rescue Team (HART),https://www.hartcambria.org/,warmhearts@slohart.org,,,
,,,,C.A.R.E. Companion Animal Rescue Effort (Campbell),https://carepets.org/,care@carepets.org,,,
,,,,Itty Bitty Orphan Kitty Rescue,https://www.ibokrescue.org/,info@ibokrescue.org,,,
,,,"34.20674104017242, -118.596914753527",Pet Adoption Fund (PAF),https://www.petadoptionfund.org/,admin@petadoptionfund.org,,,
,,,,Mutt Match LA,https://www.muttmatchla.org/,info@muttmatchla.org,,,
,,,"33.48874638628325, -117.66552955611873",The Zuri Pet Rescue,,adoptions@thezuripetrescue.com,,,
,,,,GreenDog Foundation,http://greendogfoundation.com/,greendogfoundation@gmail.com,,,
,,,"39.78928666837521, -121.89233204682365",Butte Humane Society (BHS),https://buttehumane.org/,feedback@buttehumane.org,,,
,,,,Wags And Whiskers Pet Rescue (Chico),http://www.wagsandwhiskerspetrescue.com/,lucyparks21@gmail.com,Info@wwprca.com,,
,,"33.694995057987335, -117.9447506462782","34.061377533328915, -117.7048320024299",Bunny Bunch Rabbit Rescue,https://www.bunnybunch.org/,caroline.bunnybunch@gmail.com,,,
,,,"34.10753011821236, -117.70417300991723",Priceless Pet Rescue,https://pricelesspetrescue.org/,info@pricelesspetrescue.org,,,
,,,,Chasing Tails,,Chasing_Tails@Hotmail.com,,,
,,,"36.829548454503346, -119.66277221734676",Miss Winkles Pet Adoption Center,https://misswinkles.com/,petadoptioncenter@cityofclovis.com,,,
,,,"32.69763626684347, -117.1687931828389",Pacific Animal Welfare Society (PAWS),https://pawsofcoronado.org/,INFO@PAWSOFCORONADO.ORG,,,
,,,,Stella's Hope,http://www.stellashope.org/,stellashope@gmail.com,,,
,,,,Happiness IS Inc. (Covina),https://www.facebook.com/HappinessIsRescueShelter/,adopt@happinessisrescue.org,Happinessincrescue@gmail.com,,
,,,"34.00190049677384, -118.39268848411423",I Stand With My Pack,,info@iswmp.org,,,
,,,,A Wish for Animals,https://awishforanimals.org/,questions@awishforanimals.org,,,
,,,"38.69425289856332, -120.83155114873692",Animal Outreach of the Mother Lode,https://animaloutreach.net/,info@animaloutreach.net,,,
,,,,Stonecliffe Animal Rescue,,contact@stoneclifferescue.org,,,
,,,"34.915383431322425, -117.94598819656808",APET Rescue and Kennels Inc.,,apetadoptions@gmail.com,,,
,,,,East County Animal Rescue,https://www.eastcountyanimalrescue.org/,info@eastcountyanimalrescue.org,,,
,,,"32.85599958785579, -116.83541664739631","Friends of Cats, Inc.",https://www.friendsofcats.org/,info@friendsofcats.org,,,
,,,"33.05275971257458, -116.81635734867169",The Barking Lot,https://thebarkinglot.net/,info@thebarkinglot.net,,,
,,,"32.80557641830995, -115.5713049409336",Humane Society of Imperial County,https://www.imperialcountyhumane.org/,hello@imperialcountyhumane.org,,,
,,,,Fat Kitty City,https://www.fatkittycity.org,https://www.fatkittycity.org/contact.html#/,,,
,,,"34.49879089254081, -117.15220519647937",Beagles and Buddies,http://www.beaglesandbuddies.com/,beaglesandbuddies@gmail.com,,,
,,,,PAL Rescue & Adoption,,pal@palrescue.org,,,
,,,,SAS - Sisters Animal Sanctuary,https://sistersanimalsanctuary.com/,sistersanimalsanctuary@frontiernet.net,,,
,,,"33.042153506822935, -117.28434834356452",Rancho Coastal Humane Society,https://rchumanesociety.org/,info@sdpets.org,,,
,,,"34.150062083196396, -118.44432241005437",Cat Connection LA,https://catconnectionla.org/,catconnection@sbcglobal.net,,,
,,,,Precious Pals Pet Rescue,https://www.preciouspalspetrescue.org/site/,preciouspalspetrescue@gmail.com,,,
,,,"40.73588226322699, -124.20896432189316",Sequoia Humane Society,https://sequoiahumane.org/,info@sequoiahumane.org,,,
,,,,Angels of Rawley Foundation - ARF,http://angelsofrawleyfoundation.org/?ado=adopt&page=photo-album,ARFadopt@angelsofrawley.org,,,
,,,"33.373713886719216, -117.2532670702399",Fallbrook Animal Sanctuary (FAS),https://fallbrookanimalsanctuary.org/,info@fallbrookanimalsanctuary.org,,,
,,,,Dobies and Little Paws Rescue,http://www.dobiesandlittlepawsrescue.org/,dobierescue@earthlink.net,,,
,,,,CMSR - California Miniature Schnauzer Rescue,http://www.schnauzers.us/,schnauzer@dslextreme.com,cmsr@johnehoffman.us,,
,,,"33.63011094225726, -117.7042707817196",The Pet Adoption Center of Orange County,https://adoptocpets.org/,info@adoptocpets.org,,,
,,,"39.42592070221632, -123.76860899665007",Mendocino Coast Humane Society,https://mendocinohumane.org/,director@mendocinohumane.org,,,
,,,"40.563596164903714, -124.15288376697244",Miranda's Rescue For Large & Small Animals,http://mirandasrescue.org/,info@mirandasrescue.org,,,
,,,"33.70438414809581, -117.93312608893801",OCSP Cat Rescue,https://www.ocspcatrescue.org/,ocsp.adoptions@gmail.com,,,
,,,"36.700127848527025, -119.76331843912249",Animal Compassion Team of California (ACT),https://www.animalcompassionteam.org/,info@animalcompassionteam.com,,,
,,,"36.787044949687235, -119.74778311573439",Animal Rescue of Fresno,https://arf-fresno.com/,volunteer@arf-fresno.com,,,
,,,,Feral Paws Rescue Group,https://www.fprg.org/,feralpawrescuegroup@gmail.com,info@feralpawsrescuegroup.org,,
,,,,For the Sake of Dogs,http://forthesakeofdogs.org/,forthesakeofdogs02@gmail.com,,,
,,,"36.75103035723907, -119.57804189084216",Fresno Bully Rescue,https://fresnobullyrescue.org/,info@fresnobullyrescue.org,,,
,,"36.78312894108138, -119.71444485711544","36.74038176488657, -119.82766628437344",Fresno Humane Animal Services,https://www.fresnohumane.org/,info@fresnohumane.org,,,
,,,"36.789219189493956, -119.74726805510855",Valley Animal Center,https://valleyanimal.org/,info@valleyanimal.org,,,
,,,,Barks of Love,https://barksoflove.org/index.html,rescue@barksoflove.org,,,
,,,,Orange County Cavy Haven,http://www.cavyhaven.org/,cavyhaven_info@yahoo.com,,,
,,,,Save the Dals,http://savethedals.org/,info@savethedals.org,,,
,,,,South County Tail Waggers,https://www.sctailwaggers.org/,info@sctailwaggers.org,,,
,,,,D.E.L.T.A. Rescue,https://deltarescue.org/,info@deltarescue.org,,,
,,,"34.14600703192709, -118.27063859704757",Glendale Humane Society,https://www.glendalehumane.org/,info@glendalehumane.org,,,
,,,,NorCal Poodle Rescue,https://www.norcalpoodlerescueadoption.com/,norcalpoodlerescueinc@gmail.com,,,
,,,"39.17407318886556, -121.11121189065544",Sammie's Friends,https://www.sammiesfriends.org/,info@sammiesfriends.org,,,
,,"38.41283543914009, -122.79616828464277","38.60677352550871, -122.88208776182302",Humane Society of Sonoma County,https://humanesocietysoco.org/,info@humanesocietysoco.org,kstewart@humanesocietysoco.org,,
,,"33.74720391590451, -116.97150642354478","33.914736885610466, -116.854462165505",ARE Animal Rescue,https://www.arerescue.org/,info@arerescue.org,,,
,,,"33.86644203781194, -118.39296328187416",Peter Zippi Memorial Fund Inc,https://www.peterzippifund.org/,contact@peterzippifund.org,,,
,,,"36.86287560096788, -121.44835246947243",Pet Friends and Rescue,https://petfriends.org/,office@petfriends.org,,,
,,,"33.648495126298066, -117.97930412242295",OC Humane Society,https://www.ochumanesociety.com/,OChumane@yahoo.com,,,
,,,,Animal Lives Matter Inc.,https://animallivesmatterinc.org/,ALMsaveslives@gmail.com,,,
,,,"33.95644903153411, -118.3762821377905","The Lovejoy Foundation, Inc.",http://lovejoyfoundation.org/,Records@lovejoyfoundation.org,,,
,,,"33.620889102181835, -117.7030185727644",Coastal German Shepherd Rescue of Southern California,https://coastalgsr.org/,admin@coastalgsr.org,,,
,,,,Opossum Society of the United States,https://opossumsocietyus.org/,OSUS@OpossumSocietyUS.org,,,
,,,"38.36979479088485, -120.79511954923494",A-PAL Humane Society,https://www.pawspartners.org/apal.html,https://www.pawspartners.org/apal-contact.html,,,
,,,"37.94569238776505, -120.4284028530146",Humane Society of Tuolumne County,https://www.hsotc.org/,adoption@hsotc.org,,,
,,,,Rescuing Cujo,https://www.rescuingcujo.com/,Rescuingcujo@gmail.com,,,
,,,"34.16940429396401, -116.24322294585735",Morongo Basin Humane Society,https://www.mbhumanesociety.com/,morongobasinhumanesociety@gmail.com,,,
,,,"33.97105762197457, -117.46973395806296",Room 8 Memorial Cat Foundation,https://www.room8cats.org/,room8cats@gmail.com,,,
,,,,Pawsitive Connections,https://www.pawsitiveconnections.org/,info@pawsitiveconnections.org,,,
,,,"32.842252646332014, -117.27282851126604",The Cat Lounge Rescue and Adoption Center,https://thecatlounge.org/,Info@thecatlounge.org,,,
,,,"33.573339605766044, -117.76270481010994",Laguna Beach Animal Shelter,https://puplagunabeach.org/,puplagunabeachinfo@gmail.com,,,
,,,"33.5659311075795, -117.76346288621636",The Blue Bell Foundation for Cats,http://www.bluebellcats.org/,info@bluebellcats.org,,,
,,,"34.75777213686677, -118.5268758983363",Paw Parent Animal Sanctuary,https://www.pawparent.org/,pawparent@gmail.com,,,
,,,,Hooks Home Bound Rescue,https://www.hhbrescue.com/,Hooks@hhbrescue.com,,,
,,,"37.8446926545969, -121.28379762204138",Pets & Pals Animal Shelter,https://www.petsnpals.org/,info@mydomain.com,,,
,,"34.82232914053031, -118.94482957810717","34.823594967150306, -118.88209553622686",Shelter on the Hill: A Humane Society,http://shelteronthehill.org/,animalcarecenter@shelteronthehill.org,info@shelteronthehill.org,,
,,,"36.32434384799158, -119.67144586134009",Kings SPCA,https://kingsspca.org/,info@kingsspca.org,,,
,,,"36.2985684984841, -119.76320535830331",Valley Animal Haven,https://www.valleyanimalhaven.org/,valleyanimalhaven@gmail.com,,,
,,,"38.904192810058106, -121.2409253046887",FieldHaven Feline Center,https://fieldhaven.com/,info@fieldhaven.com,,,
,,,"34.52806569536568, -117.99043879460275",Hooves & Paws Animal Rescue,https://www.hoovesandpaws.org/,info@hoovesandpaws.org,,,
,,,"37.840854455607165, -121.82436614881952","Romania Animal Rescue, Inc (Livermore)",https://www.romaniaanimalrescue.org/,nancy@romaniaanimalrescue.org,,,
,,,,Tails of Gray,http://www.tailsofgray.org/,info@tailsofgray.org,,,
,,,"38.121932660563274, -121.26073227796718",Animal Friends Connection Humane Society,https://animalfriendsconnect.org/,office@animalfriendsconnect.org,,,
,,,,"Hoofs, Paws and Claws Haven",https://hpchaven.wixsite.com/hpch,hoofspawsandclawshaven@gmail.com,,,
,,,"38.13238187131987, -121.37721205780913",PALS Haven,https://www.palshaven.org/,pals.lodi@yahoo.com,,,
,,,"34.942836656877645, -118.24656355758862",Save-a-Life Magic Cat Ranc,http://www.save-a-life.org/,info@save-a-life.org,,,
,,,,Jellicle Cats Rescue Foundation,https://www.jelliclecatsrescuefoundation.com/,jelliclecatsrescuefoundation@gmail.com,,,
,,"33.82929547109655, -118.14408391846155","33.829258003481, -118.08401382601384",The Cat Cove,https://www.thecatcove.com/,catcoverescue@gmail.com,,,
,,,,ZAZZY CATS KITTY RESCUE,https://www.zazzycats.org/,zazzycatsrescue@live.com,,,
,,,,Black Cat Holistic Rescue,https://www.blackcatholisticrescue.org/,blackcatholisticrescue@gmail.com,,,
,,,,Bullys Rescued and Valued Equally - B.R.A.V.E. Rescue,https://braverescue101.wixsite.com/brave/about-brave,braverescue101@gmail.com,,,
,,,"34.09786203136942, -118.28728061361554",Bunny World Foundation,http://www.bunnyworldfoundation.org/,info@bunnyworldfoundation.org,,,
,,,,CatCafe Lounge,https://www.catcafelounge.com/,info@catcafelounge.com,,,
,,,,Eastwood Ranch Foundation,https://eastwoodranch.org/,Adoption@eastwoodranch.org,,,
,,,"34.21007575924016, -118.36328209387986",FixNation,https://fixnation.org/,info@fixnation.org,,,
,,,"34.02198642167161, -118.27307384860988",FUR BABY RESCUE,https://www.furbabyrescue.org/,FurBabyManager@gmail.com,,,
,,,"34.120258927283814, -118.2564520595288",Kitten Rescue,https://kittenrescue.org/,mail@kittenrescue.org,,,
,,,,Kitty Bungalow Charm School for Wayward Cats,https://www.kittybungalow.org/,Communications@kittybungalow.org,meow@kittybungalow.org,,
,,,"34.058764918816365, -118.41901429845713",L.A. Love & Leashes,https://www.laloveandleashes.com/,hello@laloveandleashes.com,,,
,,,,Michelson Found Animals Foundation,https://www.foundanimals.org/,marketing@foundanimals.org,,,
,,,"34.044651400500776, -118.44265571903313",NKLA Pet Adoption Center,https://bestfriends.org/nkla,bestfriendsla@bestfriends.org,,,
,,,"34.12399314947831, -118.26816221616444",Santé D’Or Foundation,http://www.santedor.org/,info.santedor@gmail.com,,,
,,,,Stray Cat Alliance,https://straycatalliance.org/,development@straycatalliance.org,,,
,,,,Tails of the City Animal Rescue,https://www.tailsofthecityrescue.org/,tailsofthecityrescue@gmail.com,,,
,,,,The Cat's Meow Animal Rescue,https://thecatsmeowanimalrescue.org/,info@thecatsmeowanimalrescue.org,,,
,,,"34.0721641957439, -118.36709375999534",VANDERPUMP DOG FOUNDATION,https://www.vanderpumpdogs.org/,INFO@VANDERPUMPDOGS.ORG,,,
,,,"34.034539814906836, -118.44504282847946",Wags and Walks,https://www.wagsandwalks.org/,info@wagsandwalks.org,,,
,,,"34.03936704849377, -118.41252449724338",Westside German Shepherd Rescue of Los Angeles,https://www.sheprescue.org/,info@sheprescue.org,,,
,,,"33.889980436318005, -118.3962526827171",Noah's Bark Inc,https://noahs-bark.org/,https://noahs-bark.org/contact,,,
,,"33.9804090712222, -118.43769426520785","34.002635000683014, -118.43158246391722",Forte Animal Rescue,http://farescue.org/,info@FARescue.org,,,
,,,"33.743247723999126, -117.98720863218944",Animal Assistance League of Orange County (Midway City),https://www.aaloc.org/,aaloc@aaloc.org,,,
,,,,SaveABunny,https://saveabunny.org/,info@saveabunny.org,,,
,,,"37.14103096522253, -112.54319995520804",Best Friends Animal Society,https://bestfriends.org/sanctuary/plan-your-visit/book-tours-and-activities/information-and-admission-policies,info@bestfriends.org,,,
,,,,New Beginnings for Animals,https://greatpets.org/,info@greatpets.org,,,
,,,"37.650433695763056, -121.0295413941956",Pupz N Palz Rescue,https://www.facebook.com/Pupznpalzrescue/,info@pupznpalz.org,,,
,,,,LIFELINE FOR PETS,https://www.lifelineforpets.org/,info@lifelineforpets.org,,,
,,,,Bubbas Hug A Pug Rescue & Friends,https://www.bubbashugapugrescue.org/,info@bubbashugapugrescue.org,,,
,,,"37.123017453478504, -121.64518518109792",Town Cats,https://www.towncats.org/,info@towncats.org,,,
,,,"33.70215113380062, -116.71230982978713",Living Free Animal Sanctuary,https://living-free.org/,info@living-free.org,,,
,,,"1199 Cuttings Wharf Road Napa, California, Stati Uniti d'America 94559",Jameson Animal Rescue Ranch,https://www.jamesonanimalrescueranch.org/,helpinganimals@jamesonhumane.org,,,
,,,,New Leash On Life,https://www.nlol.org/,info@nlol.org,,,
,,,"33.661630335955756, -117.88378937897839","Dalmatian Rescue of Southern California, Inc",http://www.dalrescuesocal.com/,dalrescue@sbcglobal.net,,,
,,,"33.66132128323796, -117.8834555331112",HOME FREE ANIMAL RESCUE & SANCTUARY,https://homefreerescue.org/,vickie@homefreerescue.wpengine.com,kathy@homefreerescue.wpengine.com,,
